epoch,result_id,status,submitted_at,completed_at,voc_mAP,ap50,ap75,coco_mAP,plane,baseball-diamond,bridge,ground-track-field,small-vehicle,large-vehicle,ship,tennis-court,basketball-court,storage-tank,soccer-ball-field,roundabout,harbor,swimming-pool,helicopter
24,3983,completed,2026-03-11T09:14:37,2026-03-11T09:40:55,0.7421687584439847,0.7421687584439847,0.4447979820242195,0.4397101738401525,0.8118986742493738,0.8066933675049692,0.5194259257967699,0.6302064419749162,0.8104053724649319,0.839346713670994,0.8726018626875868,0.9021161636490254,0.8479422528993591,0.8419827789966565,0.5361081698475613,0.6184706757023984,0.7398073751283114,0.6888077230839313,0.6667178790029848
25,3984,completed,2026-03-11T09:14:57,2026-03-11T09:42:06,0.7450990661243768,0.7450990661243768,0.44631991016541,0.44088147976354086,0.8128736639574334,0.8116212034588566,0.5203922546335565,0.642799184957572,0.8099447070361893,0.8421604293366975,0.8736053781764681,0.90245937506493,0.8499871714370478,0.8413326292804972,0.5413238841550934,0.6130904790061292,0.7430805928674649,0.6939757329576499,0.6778393055400667
26,3985,completed,2026-03-11T09:15:25,2026-03-11T09:43:15,0.7456936987970685,0.7456936987970685,0.4499256257688833,0.44208706147004884,0.8173167456997152,0.8148645153221302,0.5197431045084178,0.6411215439590274,0.8116142354523881,0.8444229084713241,0.8743734548333092,0.9026037476065794,0.8494934576928241,0.8441815987730913,0.544810865745907,0.611400335054295,0.7456800376051808,0.6910709835180782,0.6727079477137603
27,3986,completed,2026-03-11T09:15:56,2026-03-11T09:44:27,0.7487028280915494,0.7487028280915494,0.4564620506059041,0.44685661198998927,0.8141504131041,0.8067052996616414,0.5229506076281786,0.6577249352502608,0.813030526582146,0.8469870891133331,0.875465494886298,0.902819053723403,0.8527968315984417,0.8454735071444257,0.5584870889823813,0.6108973785046548,0.7479398125620977,0.695311063219078,0.6798033194128018
28,3987,completed,2026-03-11T09:16:33,2026-03-11T09:45:39,0.7511850310258006,0.7511850310258006,0.4529270539163494,0.44662101412920274,0.8197422974759159,0.8163423517478058,0.5259586297982121,0.6545340328492258,0.8126714295229263,0.8476149155538203,0.875480699224622,0.9030422951017182,0.851944691537892,0.8471670405146418,0.5531011975830804,0.6251938971756706,0.7501974194827408,0.6957922689062352,0.6889922989125027
29,3988,completed,2026-03-11T09:17:28,2026-03-11T09:48:02,0.7542832935420045,0.7542832935420045,0.4611950668883489,0.45085923289260305,0.8209217368454061,0.8131834179608636,0.5273766704203692,0.660087839139004,0.8128590372287893,0.8498263567734932,0.8762858207076247,0.9031404371643987,0.8507427238382188,0.8482949829773467,0.5798830937772673,0.6333885653005423,0.7504947822484322,0.6937119239235752,0.6940520148247376
30,3989,completed,2026-03-11T09:18:35,2026-03-11T09:49:13,0.7578133219140263,0.7578133219140263,0.4662734891598152,0.45342741760085764,0.8248715924040861,0.8109874459508857,0.5361103435310637,0.6669192979267297,0.8122725505584747,0.8502162416354238,0.8759633337627785,0.9030649153433442,0.8560163911195097,0.8513228558357081,0.5782531986977499,0.6489184252890787,0.7505699916598647,0.6950860085833221,0.7066272364123766
31,3990,completed,2026-03-11T09:18:51,2026-03-11T09:50:26,0.7581345650115803,0.7581345650115803,0.4652978412438204,0.45442043408962424,0.8202870840516133,0.8040197004213117,0.5362170993636055,0.6677420250014919,0.8142709047980433,0.8497891880659033,0.8761616947533943,0.9039163179946996,0.8542182315334877,0.8522936158897484,0.58556381678502,0.644887460132392,0.7553128626523611,0.7022735060225964,0.7050649677080361
32,3991,completed,2026-03-11T09:19:05,2026-03-11T09:51:37,0.762108753590731,0.762108753590731,0.4691431022182798,0.45660947873874225,0.8157404181655307,0.8204370442353726,0.5356816338368321,0.683418469215642,0.8136101403862726,0.8501276108369651,0.8764598525722946,0.904224301394218,0.8558033333290151,0.8521179899652996,0.5947702226244296,0.6393412640985036,0.7553879391063794,0.7018880084497594,0.7326230756444521
33,3992,completed,2026-03-11T09:19:33,2026-03-11T15:54:42,0.7645233117450138,0.7645233117450138,0.4717498836396182,0.4583215469240535,0.8170734169590901,0.8187609364861159,0.5476403439836856,0.684612575412999,0.8143658954598478,0.8510665174046833,0.876338521619652,0.9045088739827957,0.8555923329353313,0.8525602687796662,0.5961324999176981,0.6626814477245145,0.7558035662078763,0.7030486812329461,0.7276637980683066
34,3993,completed,2026-03-11T09:20:00,2026-03-11T10:04:12,0.7650757760757961,0.7650757760757961,0.4700404706014576,0.458047306892926,0.813649126366621,0.8145802856441552,0.5398557205687325,0.6807133349347613,0.8140128610084432,0.852093478754352,0.8768415446351148,0.9044946057004221,0.8567876061818237,0.8533105356981368,0.6000843938039682,0.6792451055416042,0.7569002317605988,0.7053924453840875,0.7281753651541221
35,3994,completed,2026-03-11T09:20:27,2026-03-11T10:05:25,0.7672269253908179,0.7672269253908179,0.47442695587120404,0.46257588287364476,0.8146310063769506,0.8301093993771209,0.5429523602249134,0.6878601264841587,0.8143936594064717,0.852376236443621,0.8769331542684291,0.9044203809335799,0.8563271966519597,0.8558936879327828,0.6032923240847187,0.6664336073689225,0.7579057547214274,0.7013209397829651,0.7435540468042465
36,3995,completed,2026-03-11T09:21:00,2026-03-11T10:06:36,0.7682466900853199,0.7682466900853199,0.47673463363468727,0.4637152612332735,0.819542723896283,0.8279355762637678,0.5455176840024686,0.6895071297604307,0.8140927317368787,0.8529549062376534,0.878843942774232,0.904742265717241,0.8544577778186133,0.8555706218719211,0.6025518256130761,0.669206416677734,0.7596325406341387,0.7020172460620655,0.7471269622132948
37,3996,completed,2026-03-11T09:21:35,2026-03-11T10:07:46,0.7666234285720679,0.7666234285720679,0.4727813452375527,0.4625696900372035,0.814498455942684,0.8277756298871703,0.5374433482807466,0.6788891280155365,0.8140112065279043,0.8536479639186074,0.8778969627667566,0.9048781478401734,0.855516214838242,0.8583258058145672,0.5963800373029507,0.6635883424957116,0.7621663750073884,0.7020402698929107,0.7522935400496686
38,3997,completed,2026-03-11T09:22:20,2026-03-11T10:08:58,0.7686776125278285,0.7686776125278285,0.4752189300111739,0.4657842161980329,0.815640240683979,0.8248448556857509,0.544908942727607,0.6911538712908053,0.8137254027110896,0.8535656975306323,0.8786804657075356,0.9044528319678403,0.8537866980021254,0.859641344947226,0.613672730852616,0.6718092382569025,0.7642790031041047,0.7083930608938178,0.7316098035553981
39,3998,completed,2026-03-11T09:24:41,2026-03-11T10:10:36,0.7696908926890966,0.7696908926890966,0.4785069369465173,0.4676153189108273,0.8189118440219448,0.8173674884082758,0.5499953899764235,0.6991642121233833,0.8132033176468361,0.8536087347457445,0.8789130013223909,0.9048657028409292,0.8568168430098624,0.8616804155025903,0.6117322082515552,0.6755353411936248,0.7655323492083955,0.7097595250072855,0.7282770170772077
40,3999,completed,2026-03-11T09:25:27,2026-03-11T10:11:48,0.7718056656524407,0.7718056656524407,0.48397099726450793,0.47012519735063424,0.8124931763876614,0.8248237202529836,0.5498457253908434,0.7073166559102693,0.812026717382829,0.8536594792037896,0.8785369218456379,0.9045682909848659,0.8594724939870673,0.8615546475216008,0.62157503565651,0.6805212628178187,0.7653476182244677,0.7101455553699968,0.7351976838502708
41,4000,completed,2026-03-11T09:26:50,2026-03-11T10:13:01,0.7726275908524229,0.7726275908524229,0.4869305205314723,0.4722588295135842,0.8170019847862161,0.8145605940640906,0.5552641802080192,0.7151025586455279,0.8122754603087663,0.8540016411435288,0.8790245014287646,0.9049417875804496,0.8579599513831038,0.8625024402608285,0.6102569182169385,0.6811928232061852,0.7660442569498406,0.717797576021503,0.741487188582582
42,4001,completed,2026-03-11T09:29:41,2026-03-11T10:14:15,0.7753100357281453,0.7753100357281453,0.4874744793056146,0.473886204438426,0.8204438582514052,0.8231230246085406,0.5597843208588399,0.7160810520157803,0.810498047466346,0.8553430040570895,0.8791137153768698,0.904701701731276,0.8556947364788503,0.8631029435592211,0.6229429103829831,0.6850075997836942,0.7692973603933191,0.7196728690557499,0.7448433919022155
43,4002,completed,2026-03-11T09:31:25,2026-03-11T10:15:31,0.7768825364442631,0.7768825364442631,0.493844997045402,0.47494975241059445,0.8203334841025303,0.8332012507119053,0.5613560362483886,0.71726633078284,0.811213796216349,0.8559823669346616,0.87952736005261,0.9045447370080635,0.8540221332470402,0.8625544982388225,0.6195221065511374,0.6851210087703605,0.7713050809001857,0.7256544247811355,0.7516334321179152
44,4003,completed,2026-03-11T09:31:52,2026-03-11T10:16:32,0.7682466900853199,0.7682466900853199,0.47673463363468727,0.4637152612332735,0.819542723896283,0.8279355762637678,0.5455176840024686,0.6895071297604307,0.8140927317368787,0.8529549062376534,0.878843942774232,0.904742265717241,0.8544577778186133,0.8555706218719211,0.6025518256130761,0.669206416677734,0.7596325406341387,0.7020172460620655,0.7471269622132948
45,4004,completed,2026-03-11T09:32:06,2026-03-11T10:17:44,0.778411859815942,0.778411859815942,0.49126264720718965,0.4746326634054666,0.8173819519954673,0.8325233241263417,0.5636243016954815,0.7307730428559966,0.8095643462321264,0.8569533566139117,0.8815180626972028,0.904427845151866,0.8537375055196996,0.8653672739720419,0.6205528141927006,0.6918358325164813,0.7723792452667816,0.7319639028709362,0.7435750915320939
46,4005,completed,2026-03-11T09:32:22,2026-03-11T10:19:28,0.7790371911820526,0.7790371911820526,0.4949932626293779,0.47620926425673715,0.8152627489488183,0.8376020741399339,0.5700114394963922,0.7219792396559424,0.8084948391486662,0.8572200020689326,0.8823100300739887,0.9046469322622068,0.8569181217962119,0.8662067034058026,0.6176684327016286,0.6906490251400399,0.7736163905734792,0.7313426892289753,0.7516291990897708
47,4006,completed,2026-03-11T09:32:33,2026-03-11T10:20:59,0.7794190281696658,0.7794190281696658,0.48958654160370074,0.4749902574203736,0.8195994563121267,0.8407888614527635,0.5672497946237132,0.7244516065677422,0.8101539627294121,0.8582868681560905,0.8833395748335364,0.9044377723233382,0.8538458206648029,0.8664773158287707,0.6079808933752625,0.6912954917240802,0.772556408649152,0.73727207306252,0.7535495222416752
48,4007,completed,2026-03-11T09:32:49,2026-03-11T15:55:43,0.796428718119135,0.796428718119135,0.5167856609543917,0.497099615500436,0.8684332532606853,0.8677307121906165,0.566871587840808,0.7804842855275063,0.8154146807163981,0.8615342987922083,0.8889347069026998,0.9088168801808593,0.878715230147227,0.8788773218448206,0.6174870536231053,0.7371150893838756,0.7822907227842556,0.7903925313004972,0.7033324172914619
49,4008,completed,2026-03-11T09:33:07,2026-03-11T10:34:13,0.7801702496162205,0.7801702496162205,0.4967445163840125,0.4777768908876869,0.818895637173694,0.8429837147365989,0.5624720887121875,0.7300100206620108,0.8103030055739405,0.8579111380686724,0.8852433118849184,0.9046421555444051,0.8603259373517368,0.8694273929710036,0.6092406196194915,0.690608593246314,0.774894986238879,0.7385732314502437,0.7470219110092104
50,4009,completed,2026-03-11T09:33:21,2026-03-11T10:36:20,0.7807718462221569,0.7807718462221569,0.4918741218288847,0.47458454207875345,0.8256884159648009,0.8392088193455264,0.5668323717035699,0.7357629517585041,0.8100256142178063,0.8573329717531026,0.8859331075015926,0.9041493797486909,0.8604885928662118,0.869959920520871,0.6051069136266293,0.687981243405939,0.7772292141512483,0.7375526361029123,0.7483255406649476
51,4010,completed,2026-03-11T09:33:32,2026-03-11T10:37:50,0.7821639374420155,0.7821639374420155,0.49338939033496526,0.47988103890387224,0.8249393377859497,0.8402220139967695,0.5655318798034799,0.7300586053461673,0.810289753703995,0.8581093887831521,0.8863761461937061,0.9043191922566084,0.8601710591684624,0.8701741495229062,0.6236631418474883,0.6995943522289698,0.7784067262361367,0.7395771382132923,0.7410261765431481
52,4011,completed,2026-03-11T09:33:43,2026-03-11T10:39:06,0.7850416773847556,0.7850416773847556,0.49393466017752063,0.4803344729553262,0.8249585039826995,0.8469612235821105,0.5632141166216146,0.7397669696765031,0.8105441119008674,0.8569627577179324,0.8866762738919486,0.9049456378387437,0.8631679672990592,0.871634096346729,0.6322298464742235,0.705329642407259,0.7785214704452652,0.7417803936542311,0.7489321489321491
53,4012,completed,2026-03-11T09:33:55,2026-03-11T10:40:45,0.7833339450059965,0.7833339450059965,0.4942437928641869,0.4785438357034607,0.8322848996031683,0.8491178967756173,0.5630407926841814,0.7382017045393734,0.8104292348866327,0.8568876071031633,0.8867306749011077,0.905217235257121,0.8618789444475446,0.8715127492316395,0.6243162472904191,0.6962442258250432,0.778653968208856,0.7389007701360865,0.7365922241999932
54,4013,completed,2026-03-11T09:34:05,2026-03-11T10:41:59,0.784302271784636,0.784302271784636,0.49665600612029476,0.48077652300599294,0.8284282430023163,0.8463336639774045,0.5622255320999602,0.7472014849406707,0.8111512483444138,0.8568250861445712,0.8869626156685688,0.904998096053081,0.8642681751709169,0.8712941033592478,0.6316709277365021,0.6999035225348852,0.7790152798097251,0.738356481040505,0.7358996168867707
55,4014,completed,2026-03-11T09:34:16,2026-03-11T10:43:39,0.784897815514078,0.784897815514078,0.49705974124686836,0.48063591667421945,0.8319251158726851,0.8473782041082675,0.5597019296383516,0.750032724752945,0.81093209742157,0.8573868608042431,0.8859310815144597,0.905061064522163,0.863208125554545,0.871316496889494,0.6320238117381507,0.7017625470560386,0.780067713427849,0.7355001355805777,0.7412393238298306
