epoch,result_id,status,submitted_at,completed_at,voc_mAP,ap50,ap75,coco_mAP,plane,baseball-diamond,bridge,ground-track-field,small-vehicle,large-vehicle,ship,tennis-court,basketball-court,storage-tank,soccer-ball-field,roundabout,harbor,swimming-pool,helicopter
26,4244,completed,2026-03-11T22:06:31,2026-03-11T22:25:05,0.6384201298556836,0.6384201298556836,0.29705653448349045,0.33257987581281256,0.7848783566603306,0.7049062298832638,0.3754129553609886,0.4556639760369215,0.7430429424170482,0.7070874912390703,0.8430253258068853,0.9013583918833143,0.7326389992126435,0.7853936923244531,0.4179458454987627,0.5915007968272276,0.5414939217828882,0.5684742459026447,0.4234787769988119
28,4245,completed,2026-03-11T22:06:35,2026-03-11T22:26:20,0.6497715988885935,0.6497715988885935,0.30690497416685736,0.3400250970707154,0.7883017643993551,0.7276306868793673,0.38452242339561016,0.4756861075558463,0.7543716228556727,0.7127234861989697,0.8478300286644028,0.9023600706419037,0.7372380706236639,0.7910766956055092,0.40607497498215783,0.5898733696198741,0.5821436718931845,0.6089801527534273,0.4377608572599599
30,4246,completed,2026-03-11T22:06:39,2026-03-12T02:05:57,0.6556128045182555,0.6556128045182555,0.31274606059637383,0.34489575285719776,0.7842386747616146,0.7397059436590356,0.39450702854598185,0.4893382302046052,0.7608310463240299,0.7211458304890842,0.8488885178409866,0.9028928809874982,0.7416983874787142,0.7929104906878706,0.4083857062657201,0.5984749833152195,0.5881623122171524,0.6206860778020945,0.4423259571942245
32,4247,completed,2026-03-11T22:06:43,2026-03-12T02:07:04,0.6611079288642244,0.6611079288642244,0.31368195647746605,0.3464376457636842,0.7758138639575083,0.7526313132890792,0.39947510005679177,0.4988939823765753,0.7656953491546714,0.7276818703653278,0.8511193681020658,0.9037273391481707,0.7457599713035818,0.7978469882989945,0.4165874533367291,0.595324507714781,0.603268916380884,0.6291375980101162,0.45365531146809057
34,4248,completed,2026-03-11T22:06:47,2026-03-12T02:08:12,0.6683660635732596,0.6683660635732596,0.318949610089651,0.3530791207050999,0.7873873196865816,0.7451877143368719,0.40292684164990417,0.5011021967133923,0.7712303682040695,0.735167223485848,0.8543987850992928,0.9041329356868085,0.7553697784215577,0.8004540304463632,0.44472394006706245,0.5928306458700948,0.6132553107342245,0.6414324063046062,0.47589145689221685
36,4249,completed,2026-03-11T22:06:51,2026-03-12T02:09:20,0.6744803537364505,0.6744803537364505,0.3215538655212964,0.3540569143859204,0.7929102618357864,0.7431851599941901,0.41019057767255424,0.5036276803492752,0.7704653162167141,0.738787986111282,0.856118020070636,0.9041746822269632,0.7564623593784063,0.8025633814621426,0.4397682242965367,0.6032434823662531,0.6143926686567417,0.6431550520548843,0.538160453354392
38,4250,completed,2026-03-11T22:06:55,2026-03-12T02:10:28,0.6774395070628372,0.6774395070628372,0.32503701268321594,0.3583706407819137,0.7932733325059127,0.7469415533074533,0.4038164235752185,0.5198424500110466,0.7719176818185165,0.7414489962346394,0.85743189116551,0.9038253286068788,0.7610271044752065,0.803031630055344,0.4474213274041013,0.6080517208216863,0.620366512663929,0.6483640707947533,0.5348325825023604
40,4251,completed,2026-03-11T22:06:59,2026-03-12T02:11:37,0.67678811200677,0.67678811200677,0.33650154969323914,0.3635120187274671,0.789761163036754,0.7396426036343251,0.40033807282065703,0.5209086847263321,0.7731039698807539,0.7467340406774146,0.8610631633531688,0.9040405545421535,0.7543349076691122,0.8084835916577472,0.4599348766390289,0.6079389028261003,0.6216544097049502,0.6527987946443282,0.5110839442887243
42,4252,completed,2026-03-11T22:07:03,2026-03-12T02:12:47,0.6790631422269434,0.6790631422269434,0.3340458951152388,0.36447484702847754,0.7894700750602724,0.7415073916918197,0.4057800006318524,0.5254239234516166,0.7761611009968565,0.7696078441262337,0.861808263818646,0.9039224202655757,0.7626885892103283,0.8056068537719261,0.45722351916142634,0.6041184467164074,0.6282455145811835,0.666429731110755,0.48795345880925034
44,4253,completed,2026-03-11T22:07:07,2026-03-11T23:47:29,0.6824835607899334,0.6824835607899334,0.33416707341608304,0.3655032258804921,0.7781166317475608,0.7589194541196471,0.41148085269432133,0.5397559098479022,0.7781263604314758,0.7779606842363884,0.8640675665434242,0.9032656084917583,0.7601637371852683,0.8102803292805227,0.454881560609628,0.6137431353071202,0.6304775735021115,0.6716447288724559,0.4843692789794153
