epoch,result_id,status,submitted_at,completed_at,voc_mAP,ap50,ap75,coco_mAP,plane,baseball-diamond,bridge,ground-track-field,small-vehicle,large-vehicle,ship,tennis-court,basketball-court,storage-tank,soccer-ball-field,roundabout,harbor,swimming-pool,helicopter
20,4338,completed,2026-03-12T15:05:36,2026-03-12T15:34:27,0.7482395870441999,0.7482395870441999,0.4624041421934439,0.44868547689765625,0.8081741534408908,0.7973544036979144,0.5303695865136951,0.6511827186490652,0.8088948654558602,0.8455046790806742,0.865307288053577,0.8964767656381865,0.8621896967224173,0.8509913716377256,0.5776957674614864,0.6504049505185716,0.7360911092452594,0.691337250398829,0.6516191991488434
22,4339,completed,2026-03-12T15:05:45,2026-03-12T15:35:41,0.7512350745856737,0.7512350745856737,0.4679690122196533,0.45108520007894154,0.8093024607455332,0.8101557409215118,0.5398852059597166,0.6666080874298461,0.809574536421586,0.8469376412961438,0.8664942013650435,0.8965428583390349,0.8675396436638493,0.8560660161093904,0.56307003893327,0.6542149896419452,0.7453691600984581,0.6945416855165526,0.6422238523432254
24,4340,completed,2026-03-12T15:05:53,2026-03-12T15:36:54,0.7569601328063599,0.7569601328063599,0.469816290521945,0.4556611719366114,0.8173348863821415,0.832938423591266,0.5273096342831248,0.7013132400950595,0.8106078521935829,0.8484236068384414,0.869785369518317,0.8974492604350045,0.8652109236035954,0.8586824008979188,0.5741487779274489,0.6461711834878954,0.748779753758254,0.7090658784535993,0.6471808006297479
26,4341,completed,2026-03-12T15:06:01,2026-03-12T15:38:42,0.7614667004468251,0.7614667004468251,0.47753803691678126,0.45950809519227215,0.8133832467049363,0.8344883528491431,0.5467961194951648,0.7153250400369585,0.8116388898958173,0.8478364707918193,0.8706884565118795,0.9003562080489249,0.8692906114643734,0.8612046949046236,0.5766154986635371,0.6446634536427581,0.7524988312396417,0.706936302588492,0.6702783298643064
28,4342,completed,2026-03-12T15:06:10,2026-03-12T15:40:08,0.7652316263581631,0.7652316263581631,0.48186579481903924,0.4639739058580833,0.8273082458326353,0.8384652740334656,0.5501183723126668,0.7100859200287506,0.8095210770220739,0.8494963997159816,0.8706655850607197,0.9013912502793384,0.8710995938594256,0.8622823903450969,0.5879221407453813,0.6701639581170308,0.759441090646519,0.7104447334944406,0.6600683638789213
30,4343,completed,2026-03-12T15:06:19,2026-03-12T15:41:35,0.7692841582294097,0.7692841582294097,0.4885633130179095,0.46954886929906026,0.8352693725344953,0.8437024716505301,0.5490475478585952,0.7189320180755531,0.8111750291030897,0.8513416128495404,0.8745142094247066,0.9021317990923652,0.8698179235648662,0.8631933180726601,0.6093810782318428,0.6811657184538266,0.7621531977221926,0.7057055286826656,0.6617315481242152
32,4344,completed,2026-03-12T15:06:28,2026-03-12T15:42:50,0.772543553753127,0.772543553753127,0.4944465428831957,0.473840610531575,0.8347604610652776,0.8388612159832658,0.5550063345749671,0.7165696484633988,0.8089127062337839,0.8553590670410324,0.8789157392576289,0.9035680441514492,0.8707896843840883,0.8663134971204773,0.6327670155353129,0.686951905681993,0.7642576395391556,0.7037824086103577,0.6713379386547147
34,4345,completed,2026-03-12T15:06:36,2026-03-12T15:44:30,0.7767942839864582,0.7767942839864582,0.4937646875817443,0.47562746700315744,0.8303517053977192,0.841006612430589,0.5683111902505134,0.7251763839854948,0.8094237600787437,0.857209497474583,0.8809457460913209,0.9049752568664939,0.8747670084891335,0.8691841707602914,0.6368896496901838,0.6943916148217188,0.7675991175103607,0.7058947133026823,0.685787832647046
36,4346,completed,2026-03-12T15:06:45,2026-03-12T17:09:20,0.7804759520612913,0.7804759520612913,0.5020629076766417,0.48145756885042185,0.8409479170377582,0.8430934626038467,0.5648637268262462,0.7326279701246784,0.813472894487824,0.8623264850566004,0.8819273663175013,0.9063862076773763,0.8778920926661076,0.8725430967691005,0.6453145099092089,0.6979084701778774,0.7699213633734737,0.7103533854440005,0.6875603324477699
38,4347,completed,2026-03-12T15:06:53,2026-03-12T15:56:49,0.7860333612886083,0.7860333612886083,0.5050326541046799,0.4830107164012632,0.8452154448147086,0.8468983295524531,0.5819561046493978,0.7347529101371796,0.8148178157187173,0.864365469807266,0.8820495171789767,0.9064529501266765,0.8767972433716128,0.8756460199948428,0.656333451760281,0.7037292053677493,0.772346533377194,0.718337829839945,0.7108015936321281
